survey,HJD,mag,mag_err,flux,flux_err,camera
 KELT,2454057.731445,14.011870000000002,0.00758,1.073712,0.007467,E
 KELT,2454057.736816,14.02276,0.007890000000000001,1.062997,0.007695,E
 KELT,2454057.742188,14.01641,0.00797,1.069232,0.007818,E
 KELT,2454057.747559,14.021770000000002,0.00783,1.063967,0.007643,E
 KELT,2454057.75293,14.0267,0.007679999999999999,1.059146,0.007463,E
 KELT,2454057.758301,14.022379999999998,0.00763,1.063369,0.007444,E
 KELT,2454057.763672,14.02123,0.00745,1.064496,0.007276,E
 KELT,2454057.765869,14.018529999999998,0.0074,1.067146,0.007245,E
 KELT,2454057.770264,14.015120000000001,0.007359999999999999,1.070503,0.007228,E
 KELT,2454057.774902,14.02181,0.00743,1.063927,0.007252,E
 KELT,2454057.779297,14.028129999999999,0.00718,1.057752,0.006968,E
 KELT,2454057.783936,14.030220000000002,0.00742,1.055718,0.007187,E
 KELT,2454057.78833,14.02089,0.00748,1.064829,0.007307,E
 KELT,2454057.792969,14.019520000000002,0.007520000000000001,1.066174,0.007356,E
 KELT,2454057.797363,14.01627,0.007490000000000001,1.06937,0.007348,E
 KELT,2454057.802002,14.037120000000002,0.00727,1.04903,0.006997,E
 KELT,2454057.806396,14.022920000000001,0.00742,1.06284,0.007235,E
 KELT,2454057.811035,14.03335,0.00719,1.052679,0.006944,E
 KELT,2454057.815918,14.003891000000001,0.0094,1.093492,0.00943,W
 KELT,2454057.832031,13.996691,0.00848,1.100768,0.008564,W
 KELT,2454058.676758,14.002529999999998,0.00775,1.082989,0.0077,E
 KELT,2454058.681396,14.00796,0.007409999999999999,1.077586,0.007326,E
 KELT,2454058.685791,14.0223,0.00744,1.063447,0.007259,E
 KELT,2454058.69043,13.997079999999999,0.00761,1.088439,0.007599,E
 KELT,2454058.694824,14.001870000000002,0.007540000000000001,1.083647,0.007496,E
 KELT,2454058.699463,14.010860000000001,0.007390000000000001,1.074712,0.007286,E
 KELT,2454058.703857,14.02386,0.00734,1.06192,0.007151,E
 KELT,2454058.708496,14.01265,0.00713,1.072941,0.007018,E
 KELT,2454058.712891,14.011820000000002,0.00735,1.073762,0.007241,E
 KELT,2454058.717529,14.014,0.007409999999999999,1.071608,0.007285,E
 KELT,2454058.721924,14.012920000000001,0.007240000000000001,1.072675,0.007125,E
 KELT,2454058.726562,14.027339999999999,0.007209999999999999,1.058522,0.007002,E
 KELT,2454058.730957,14.021279999999999,0.0071400000000000005,1.064447,0.006973,E
 KELT,2454058.736328,14.01126,0.007409999999999999,1.074316,0.007303,E
 KELT,2454058.741699,14.015329999999999,0.0075,1.070296,0.007364,E
 KELT,2454058.74707,14.01786,0.007379999999999999,1.067805,0.00723,E
 KELT,2454058.752441,14.02958,0.00745,1.056341,0.00722,E
 KELT,2454058.757812,14.029060000000001,0.007390000000000001,1.056847,0.007165,E
 KELT,2454058.76001,14.020370000000002,0.0071200000000000005,1.065339,0.006959,E
 KELT,2454058.764648,14.02491,0.007259999999999999,1.060894,0.007066,E
 KELT,2454058.769043,14.0402,0.007379999999999999,1.046059,0.007082,E
 KELT,2454058.773682,14.016129999999999,0.007390000000000001,1.069508,0.007251,E
 KELT,2454058.778076,14.014920000000002,0.00713,1.0707,0.007004,E
 KELT,2454058.782715,14.0193,0.00725,1.06639,0.007093,E
 KELT,2454058.787109,14.03343,0.00715,1.052602,0.006905,E
 KELT,2454058.791748,14.02866,0.00732,1.057236,0.0071,E
 KELT,2454058.796143,14.023979999999998,0.00725,1.061803,0.007062,E
 KELT,2454058.800781,14.019589999999999,0.0069700000000000005,1.066105,0.006817,E
 KELT,2454058.805176,14.03031,0.007,1.055631,0.006779,E
 KELT,2454058.809814,14.025739999999999,0.0069,1.060083,0.006711,E
 KELT,2454058.814697,14.020051,0.008759999999999999,1.077337,0.008658,W
 KELT,2454058.825439,14.008821,0.00815,1.088538,0.008139,W
 KELT,2454058.830811,14.018641,0.00828,1.078737,0.008194,W
 KELT,2454059.668701,14.12665,0.00778,0.965997,0.006895,E
 KELT,2454059.67334,14.12439,0.007909999999999999,0.96801,0.007025,E
 KELT,2454059.677734,14.11457,0.00758,0.976805,0.006793,E
 KELT,2454059.682373,14.12379,0.00761,0.968545,0.006762,E
 KELT,2454059.686768,14.1272,0.0072299999999999994,0.965508,0.006404,E
 KELT,2454059.691406,14.12413,0.00733,0.968242,0.006511,E
 KELT,2454059.696045,14.12142,0.0075,0.970662,0.006679,E
 KELT,2454059.700439,14.1276,0.00719,0.965153,0.006366,E
 KELT,2454059.705078,14.11917,0.00725,0.972676,0.00647,E
 KELT,2454059.709473,14.137410000000001,0.00722,0.956471,0.006336,E
 KELT,2454059.714111,14.13522,0.00734,0.958403,0.006454,E
 KELT,2454059.718506,14.12517,0.00705,0.967315,0.006256,E
 KELT,2454059.723145,14.12186,0.00705,0.970269,0.006276,E
 KELT,2454059.727539,14.134160000000001,0.00715,0.959339,0.006293,E
 KELT,2454059.73291,14.130270000000001,0.00695,0.962782,0.006139,E
 KELT,2454059.738281,14.13171,0.007240000000000001,0.961506,0.006387,E
 KELT,2454059.743652,14.1221,0.00713,0.970054,0.006345,E
 KELT,2454059.749023,14.130460000000001,0.006940000000000001,0.962614,0.006129,E
 KELT,2454059.754395,14.11687,0.0069099999999999995,0.974738,0.006179,E
 KELT,2454059.756592,14.13238,0.00702,0.960913,0.006189,E
 KELT,2454059.760986,14.12395,0.0071200000000000005,0.968403,0.006326,E
 KELT,2454059.765625,14.122720000000001,0.00717,0.9695,0.006377,E
 KELT,2454059.77002,14.122810000000001,0.00713,0.96942,0.006341,E
 KELT,2454059.774658,14.113710000000001,0.00719,0.977579,0.006448,E
 KELT,2454059.779053,14.13226,0.00707,0.961019,0.006233,E
 KELT,2454059.783691,14.115329999999998,0.00703,0.976122,0.006296,E
 KELT,2454059.788086,14.13069,0.006959999999999999,0.96241,0.006145,E
 KELT,2454059.792725,14.13284,0.0069900000000000006,0.960506,0.00616,E
 KELT,2454059.797119,14.11759,0.006940000000000001,0.974092,0.006202,E
 KELT,2454059.801758,14.117579999999998,0.00692,0.974101,0.006184,E
 KELT,2454059.806152,14.12589,0.0067599999999999995,0.966674,0.005995,E
 KELT,2454059.811279,14.125151,0.008740000000000001,0.977939,0.007841,W
 KELT,2454059.822021,14.11106,0.00813,0.990713,0.007389,W
 KELT,2454059.827393,14.114270000000001,0.00805,0.987789,0.007295,W
 KELT,2454060.669678,13.99683,0.007859999999999999,1.088689,0.007851,E
 KELT,2454060.674316,14.003720000000001,0.007940000000000001,1.081803,0.00788,E
 KELT,2454060.678711,14.002279999999999,0.0077599999999999995,1.083238,0.007712,E
 KELT,2454060.68335,14.00159,0.00782,1.083927,0.007776,E
 KELT,2454060.687744,14.00779,0.00775,1.077755,0.007663,E
 KELT,2454060.692383,14.0089,0.0078,1.076654,0.007704,E
 KELT,2454060.696777,14.009670000000002,0.00774,1.07589,0.00764,E
 KELT,2454060.703369,14.00976,0.0078,1.075801,0.007698,E
 KELT,2454060.708008,14.0091,0.00743,1.076455,0.007338,E
 KELT,2454060.712646,14.00509,0.00744,1.080438,0.007375,E
 KELT,2454060.717041,14.0013,0.00733,1.084216,0.007291,E
 KELT,2454060.72168,13.99824,0.00746,1.087276,0.007441,E
 KELT,2454060.726074,14.00345,0.007490000000000001,1.082072,0.007436,E
 KELT,2454060.731445,14.01604,0.0073,1.069597,0.007163,E
 KELT,2454060.736816,14.015970000000001,0.00722,1.069666,0.007085,E
 KELT,2454060.742188,14.01387,0.007370000000000001,1.071736,0.007247,E
 KELT,2454060.747559,14.01765,0.007259999999999999,1.068012,0.007114,E
 KELT,2454060.75293,14.01322,0.00722,1.072378,0.007103,E
 KELT,2454060.755127,14.01424,0.00718,1.071371,0.007057,E
 KELT,2454060.759521,14.01675,0.007109999999999999,1.068897,0.006972,E
 KELT,2454060.76416,14.00651,0.0070799999999999995,1.079026,0.007009,E
 KELT,2454060.768555,14.015310000000001,0.00713,1.070316,0.007001,E
 KELT,2454060.773193,14.01929,0.00704,1.0664,0.006888,E
 KELT,2454060.777588,14.019329999999998,0.007090000000000001,1.06636,0.006936,E
 KELT,2454060.782227,14.017479999999999,0.00701,1.068179,0.00687,E
 KELT,2454060.786621,14.01671,0.0069299999999999995,1.068937,0.006796,E
 KELT,2454060.79126,14.01356,0.00698,1.072042,0.006865,E
 KELT,2454060.795654,14.01804,0.00678,1.067628,0.006641,E
 KELT,2454060.800293,14.025079999999999,0.00683,1.060728,0.006647,E
 KELT,2454060.805176,14.003091,0.00863,1.094298,0.008664,W
 KELT,2454060.810547,14.003091,0.00804,1.094298,0.008072,W
 KELT,2454060.815918,14.004921,0.00804,1.092455,0.008058,W
 KELT,2454060.821289,14.000701000000001,0.00793,1.096709,0.007979,W
 KELT,2454060.82666,14.00121,0.00797,1.096195,0.008015,W
 KELT,2454061.665039,13.99303,0.00783,1.092506,0.007848,E
 KELT,2454061.669678,13.992,0.007679999999999999,1.093543,0.007705,E
 KELT,2454061.674316,13.98745,0.0077,1.098136,0.007757,E
 KELT,2454061.678711,13.989479999999999,0.00792,1.096084,0.007964,E
 KELT,2454061.68335,13.98984,0.00777,1.095721,0.007811,E
 KELT,2454061.687744,13.9956,0.00758,1.089923,0.007579,E
 KELT,2454061.692383,13.99385,0.00747,1.091682,0.007482,E
 KELT,2454061.696777,13.99255,0.007359999999999999,1.09299,0.00738,E
 KELT,2454061.701416,14.006929999999999,0.0073,1.078609,0.007224,E
 KELT,2454061.705811,14.00738,0.007240000000000001,1.078162,0.007161,E
 KELT,2454061.710449,14.00005,0.00705,1.085465,0.007021,E
 KELT,2454061.714844,13.98877,0.00713,1.096801,0.007174,E
 KELT,2454061.719482,14.00128,0.007109999999999999,1.084236,0.007072,E
 KELT,2454061.724854,14.005729999999998,0.007,1.079802,0.006935,E
 KELT,2454061.730225,13.997710000000001,0.00705,1.087807,0.007036,E
 KELT,2454061.735596,13.995470000000001,0.00704,1.090054,0.00704,E
 KELT,2454061.740967,14.005970000000001,0.00665,1.079563,0.006586,E
 KELT,2454061.746338,13.99995,0.00692,1.085565,0.006892,E
 KELT,2454061.748291,13.99491,0.006940000000000001,1.090616,0.006944,E
 KELT,2454061.75293,14.00707,0.00692,1.07847,0.006847,E
 KELT,2454061.757324,13.99961,0.0069099999999999995,1.085905,0.006884,E
 KELT,2454061.761963,14.002360000000001,0.00687,1.083158,0.006827,E
 KELT,2454061.766357,14.00629,0.00672,1.079245,0.006654,E
 KELT,2454061.770996,14.002329999999999,0.006840000000000001,1.083188,0.006797,E
 KELT,2454061.775635,14.002220000000001,0.00686,1.083298,0.006818,E
 KELT,2454061.780029,14.0094,0.00678,1.076158,0.006694,E
 KELT,2454061.784668,14.013060000000001,0.00662,1.072536,0.006514,E
 KELT,2454061.789062,14.0124,0.00671,1.073188,0.006607,E
 KELT,2454061.793701,14.010689999999999,0.006659999999999999,1.07488,0.006568,E
 KELT,2454061.798096,14.00956,0.00675,1.075999,0.006663,E
 KELT,2454061.802979,13.995701,0.00857,1.101772,0.008663,W
 KELT,2454061.813721,13.986710999999998,0.00783,1.110932,0.00798,W
 KELT,2454061.819092,13.991271,0.007909999999999999,1.106276,0.008028,W
 KELT,2454061.824463,13.99565,0.00782,1.101823,0.007905,W
 KELT,2454066.649902,14.02704,0.0085,1.058815,0.008257,E
 KELT,2454066.690674,13.998629999999999,0.00892,1.086886,0.008895,E
 KELT,2454066.695312,14.01505,0.00793,1.070572,0.007789,E
 KELT,2454066.699707,14.04371,0.007559999999999999,1.042682,0.007232,E
 KELT,2454066.730225,14.0206,0.00835,1.065114,0.008159,E
 KELT,2454066.732422,14.035060000000001,0.007490000000000001,1.051022,0.007222,E
 KELT,2454066.736816,14.0322,0.007520000000000001,1.053795,0.00727,E
 KELT,2454066.741455,14.03648,0.00757,1.049649,0.00729,E
 KELT,2454066.754883,14.0396,0.007409999999999999,1.046637,0.007115,E
 KELT,2454066.759521,14.030710000000001,0.00716,1.055242,0.006932,E
 KELT,2454066.76416,14.024420000000001,0.00719,1.061373,0.007001,E
 KELT,2454066.768555,14.039810000000001,0.006959999999999999,1.046434,0.006682,E
 KELT,2454066.773193,14.03778,0.00713,1.048393,0.006858,E
 KELT,2454066.777588,14.040610000000001,0.0069299999999999995,1.045664,0.006648,E
 KELT,2454066.782227,14.037370000000001,0.00702,1.048789,0.006755,E
 KELT,2454066.786621,14.045029999999999,0.00703,1.041415,0.006717,E
 KELT,2454066.791504,14.01041,0.008490000000000001,1.086946,0.008466,W
 KELT,2454066.796875,14.009451,0.008,1.087907,0.007985,W
 KELT,2454066.802246,14.010639999999999,0.00811,1.086716,0.008086,W
 KELT,2454066.807617,14.016231,0.00799,1.081134,0.007925,W
 KELT,2454066.812988,14.011961,0.00799,1.085394,0.007956,W
 KELT,2454078.619141,14.097370000000002,0.008409999999999999,0.992403,0.007657,E
 KELT,2454078.623535,14.090160000000001,0.0083,0.999015,0.007607,E
 KELT,2454078.628174,14.11023,0.008320000000000001,0.980718,0.007486,E
 KELT,2454078.632568,14.11028,0.008029999999999999,0.980673,0.007225,E
 KELT,2454078.637207,14.088429999999999,0.00817,1.000608,0.0075,E
 KELT,2454078.641602,14.093960000000001,0.00812,0.995525,0.007416,E
 KELT,2454078.64624,14.09651,0.00805,0.993189,0.007335,E
 KELT,2454078.650635,14.094560000000001,0.008020000000000001,0.994975,0.007321,E
 KELT,2454078.655273,14.10488,0.00805,0.985562,0.007279,E
 KELT,2454078.659668,14.110570000000001,0.008020000000000001,0.980411,0.007214,E
 KELT,2454078.664307,14.087060000000001,0.00784,1.001871,0.007206,E
 KELT,2454078.668701,14.09564,0.00826,0.993985,0.007532,E
 KELT,2454078.67334,14.0936,0.008440000000000001,0.995855,0.007711,E
 KELT,2454078.762207,14.052620999999998,0.01035,1.045499,0.009927,W
 KELT,2454078.767578,14.055791000000001,0.01034,1.042451,0.009889,W
 KELT,2454078.772949,14.062831,0.01027,1.035713,0.009759,W
 KELT,2454078.77832,14.071570000000001,0.0103,1.027411,0.009709,W
 KELT,2454078.783691,14.05335,0.010440000000000001,1.044797,0.010007,W
 KELT,2454079.699951,14.02498,0.00744,1.060826,0.007241,E
 KELT,2454079.705322,14.01927,0.00746,1.066419,0.007299,E
 KELT,2454079.710693,14.02829,0.007559999999999999,1.057596,0.007335,E
 KELT,2454079.716064,14.0249,0.007679999999999999,1.060904,0.007475,E
 KELT,2454079.721436,14.024020000000002,0.00777,1.061764,0.007569,E
 KELT,2454079.726807,14.02028,0.00799,1.065428,0.00781,E
 KELT,2454079.732178,14.027779999999998,0.00812,1.058093,0.007882,E
 KELT,2454079.737549,14.01956,0.00821,1.066135,0.00803,E
 KELT,2454079.74292,14.02764,0.008320000000000001,1.05823,0.008077,E
 KELT,2454079.762207,13.975370000000002,0.00951,1.122597,0.009794,W
 KELT,2454079.797607,13.98525,0.010209999999999999,1.112428,0.01042,W
 KELT,2454080.614502,14.120679999999998,0.0082,0.971324,0.007307,E
 KELT,2454080.619141,14.107420000000001,0.008029999999999999,0.983259,0.007244,E
 KELT,2454080.623535,14.114360000000001,0.00793,0.976994,0.007108,E
 KELT,2454080.628174,14.09764,0.00812,0.992156,0.007391,E
 KELT,2454080.632568,14.11125,0.00843,0.979797,0.007578,E
 KELT,2454080.637207,14.10687,0.0083,0.983757,0.007491,E
 KELT,2454080.641602,14.1052,0.007909999999999999,0.985272,0.00715,E
 KELT,2454080.64624,14.108720000000002,0.00793,0.982083,0.007145,E
 KELT,2454080.650635,14.12171,0.00773,0.970403,0.006882,E
 KELT,2454080.655273,14.11161,0.007659999999999999,0.979472,0.006883,E
 KELT,2454080.659668,14.10958,0.00758,0.981305,0.006824,E
 KELT,2454080.664307,14.115910000000001,0.00763,0.9756,0.006829,E
 KELT,2454080.668701,14.115570000000002,0.00765,0.975906,0.006849,E
 KELT,2454080.674072,14.124139999999999,0.00748,0.968233,0.006644,E
 KELT,2454080.679443,14.11899,0.007409999999999999,0.972837,0.006614,E
 KELT,2454080.684814,14.12464,0.00732,0.967787,0.006499,E
 KELT,2454080.690186,14.121529999999998,0.00733,0.970564,0.006527,E
 KELT,2454080.695557,14.13432,0.00716,0.959197,0.006301,E
 KELT,2454080.697754,14.132570000000001,0.00718,0.960745,0.006329,E
 KELT,2454080.702148,14.125279999999998,0.007259999999999999,0.967217,0.006442,E
 KELT,2454080.706787,14.12563,0.00717,0.966905,0.00636,E
 KELT,2454080.711182,14.11607,0.0070599999999999994,0.975457,0.006318,E
 KELT,2454080.71582,14.12243,0.007109999999999999,0.969759,0.006326,E
 KELT,2454080.720215,14.12904,0.00717,0.963873,0.00634,E
 KELT,2454080.724854,14.13129,0.00719,0.961878,0.006345,E
 KELT,2454080.729248,14.13427,0.00707,0.959242,0.006222,E
 KELT,2454080.733887,14.12326,0.00704,0.969018,0.006259,E
 KELT,2454080.738281,14.131210000000001,0.00707,0.961949,0.006239,E
 KELT,2454080.74292,14.137310000000001,0.00702,0.95656,0.006161,E
 KELT,2454080.747314,14.1319,0.007209999999999999,0.961338,0.006359,E
 KELT,2454080.752441,14.118931,0.00882,0.983557,0.007959,W
 KELT,2454080.763184,14.14037,0.00817,0.964326,0.007228,W
 KELT,2454080.768555,14.134089999999999,0.00835,0.96992,0.00743,W
 KELT,2454080.773926,14.13364,0.00848,0.970322,0.007549,W
 KELT,2454080.779297,14.135151,0.00847,0.968973,0.00753,W
 KELT,2454081.611084,14.112589999999999,0.00826,0.978588,0.007416,E
 KELT,2454081.615479,14.09474,0.00822,0.99481,0.007502,E
 KELT,2454081.620117,14.1165,0.00811,0.97507,0.007255,E
 KELT,2454081.624512,14.11771,0.00795,0.973984,0.007104,E
 KELT,2454081.62915,14.1136,0.008,0.977678,0.007176,E
 KELT,2454081.633545,14.106810000000001,0.00795,0.983812,0.007176,E
 KELT,2454081.638184,14.11171,0.00796,0.979382,0.007152,E
 KELT,2454081.642822,14.11379,0.00797,0.977507,0.007147,E
 KELT,2454081.647217,14.11292,0.007909999999999999,0.978291,0.007099,E
 KELT,2454081.651855,14.10396,0.00787,0.986398,0.007122,E
 KELT,2454081.65625,14.11475,0.0077599999999999995,0.976643,0.006953,E
 KELT,2454081.660889,14.11062,0.007890000000000001,0.980365,0.007096,E
 KELT,2454081.665283,14.119060000000001,0.00815,0.972774,0.007273,E
 KELT,2454081.670654,14.1233,0.00792,0.968983,0.007041,E
 KELT,2454081.676025,14.10741,0.007690000000000001,0.983268,0.006937,E
 KELT,2454081.681396,14.109,0.0077,0.981829,0.006936,E
 KELT,2454081.686768,14.1044,0.007679999999999999,0.985998,0.006947,E
 KELT,2454081.692139,14.106129999999999,0.007640000000000001,0.984428,0.0069,E
 KELT,2454081.694336,14.12005,0.007529999999999999,0.971888,0.006714,E
 KELT,2454081.69873,14.11715,0.00774,0.974487,0.00692,E
 KELT,2454081.703369,14.107460000000001,0.0078,0.983223,0.007036,E
 KELT,2454081.707764,14.119,0.007670000000000001,0.972828,0.006845,E
 KELT,2454081.712402,14.111679999999998,0.007670000000000001,0.979409,0.006892,E
 KELT,2454081.716797,14.11082,0.00763,0.980185,0.006861,E
 KELT,2454081.721436,14.09997,0.0077599999999999995,0.990029,0.007048,E
 KELT,2454081.72583,14.11248,0.007670000000000001,0.978687,0.006887,E
 KELT,2454081.730469,14.10949,0.00763,0.981386,0.00687,E
 KELT,2454081.734863,14.10635,0.00765,0.984229,0.006908,E
 KELT,2454081.742188,14.111870000000001,0.00747,0.979237,0.006711,E
 KELT,2454081.746826,14.105770000000001,0.00727,0.984755,0.006568,E
 KELT,2454081.75708,14.104481,0.00801,0.996735,0.007325,W
 KELT,2454081.762451,14.104389999999999,0.00785,0.996818,0.007179,W
 KELT,2454081.767822,14.09636,0.00799,1.004218,0.007361,W
 KELT,2454081.773193,14.089001000000001,0.00798,1.011048,0.007402,W
 KELT,2454081.778564,14.088691,0.00788,1.011336,0.007311,W
 KELT,2454082.605713,13.97635,0.00895,1.10942,0.009109,E
 KELT,2454082.750732,13.962231,0.00843,1.136265,0.008788,W
 KELT,2454082.761475,13.96835,0.00817,1.129879,0.008469,W
 KELT,2454082.766846,13.965931,0.008759999999999999,1.132399,0.009101,W
 KELT,2454082.772217,13.972389999999999,0.00808,1.125683,0.008345,W
 KELT,2454083.615479,14.020029999999998,0.00892,1.065673,0.008721,E
 KELT,2454083.620117,14.021729999999998,0.008879999999999999,1.064006,0.008668,E
 KELT,2454083.642578,14.0228,0.00894,1.062958,0.008718,E
 KELT,2454083.647217,14.0292,0.00885,1.05671,0.00858,E
 KELT,2454083.651611,14.01004,0.00987,1.075524,0.009739,E
 KELT,2454083.671387,14.05083,0.007359999999999999,1.035867,0.006994,E
 KELT,2454083.676758,14.046,0.00843,1.040485,0.008047,E
 KELT,2454083.682129,14.04321,0.00817,1.043163,0.007819,E
 KELT,2454083.6875,14.04235,0.00806,1.043989,0.00772,E
 KELT,2454083.689697,14.04376,0.0081,1.042634,0.007748,E
 KELT,2454083.694092,14.058520000000001,0.00774,1.028556,0.007304,E
 KELT,2454083.712158,14.035910000000001,0.00825,1.0502,0.007949,E
 KELT,2454083.716797,14.04505,0.007690000000000001,1.041396,0.007347,E
 KELT,2454083.721191,14.063039999999999,0.007559999999999999,1.024283,0.007104,E
 KELT,2454083.72583,14.048060000000001,0.00748,1.038513,0.007127,E
 KELT,2454083.730225,14.0435,0.00748,1.042884,0.007157,E
 KELT,2454083.737549,14.049170000000002,0.0070799999999999995,1.037452,0.006739,E
 KELT,2454083.742432,14.045210999999998,0.008759999999999999,1.052659,0.00846,W
 KELT,2454083.747803,14.047991,0.00824,1.049967,0.007937,W
 KELT,2454083.753174,14.053161,0.00821,1.044979,0.007871,W
 KELT,2454083.758545,14.060020000000002,0.00815,1.038398,0.007764,W
 KELT,2454083.763916,14.052601000000001,0.00809,1.045518,0.00776,W
 KELT,2454083.769287,14.060341000000001,0.00817,1.038091,0.007781,W
 KELT,2454093.583496,14.12677,0.00877,0.965891,0.007771,E
 KELT,2454093.588379,14.0934,0.008870000000000001,0.996038,0.008105,E
 KELT,2454093.593018,14.11864,0.00866,0.97315,0.007732,E
